Index,Date,Time,Counter,Load 50 kN_Filtered,Posn,LVDT1,LVDT2,Avg_LVDT,Avg_displacement
0,44712.67822,0,1004,0.003959,13.443822,0.126701,0.127603,0.127152,2.082994
1,44712.67823,0.110133,1004,0.004211,13.443778,0.126749,0.127625,0.127187,2.083002
2,44712.67823,0.210133,1004,0.004097,13.443831,0.12676,0.12763,0.127195,2.082998
3,44712.67823,0.310133,1004,0.004062,13.443813,0.126754,0.127627,0.1271905,2.082998
4,44712.67823,0.410133,1004,0.00415,13.443843,0.126721,0.127617,0.127169,2.083009
5,44712.67823,0.510133,1004,0.004323,13.443808,0.126735,0.127621,0.127178,2.082985
6,44712.67823,0.610133,1004,0.004127,13.443825,0.126737,0.127636,0.1271865,2.082985
7,44712.67823,0.710133,1004,0.00425,13.443897,0.126741,0.127636,0.1271885,2.082987
8,44712.67823,0.810133,1004,0.004173,13.443752,0.12674,0.127628,0.127184,2.082987
9,44712.67823,0.910133,1004,0.004055,13.443731,0.12674,0.127625,0.1271825,2.082989
10,44712.67823,1.010133,1004,0.00402,13.443811,0.126753,0.127625,0.127189,2.082998
11,44712.67824,1.110132,1004,0.004037,13.443862,0.126754,0.127636,0.127195,2.08301
12,44712.67824,1.210132,1004,0.00418,13.44378,0.126759,0.127629,0.127194,2.083006
13,44712.67824,1.310132,1004,0.004593,13.443819,0.126758,0.127634,0.127196,2.082996
14,44712.67824,1.410132,1004,0.004891,13.443731,0.126745,0.127629,0.127187,2.082999
15,44712.67824,1.510132,1004,0.00457,13.443793,0.126745,0.127629,0.127187,2.082999
16,44712.67824,1.610132,1004,0.00451,13.443762,0.126756,0.127633,0.1271945,2.083
17,44712.67824,1.710132,1004,0.004268,13.443799,0.126765,0.127625,0.127195,2.082994
18,44712.67824,1.810132,1004,0.004382,13.443832,0.126766,0.127617,0.1271915,2.082993
19,44712.67825,1.910132,1004,0.004097,13.443828,0.126761,0.12762,0.1271905,2.082989
20,44712.67825,2.010132,1004,0.004243,13.443842,0.126763,0.127624,0.1271935,2.082993
21,44712.67825,2.110132,1004,0.004536,13.443825,0.126766,0.127626,0.127196,2.082998
22,44712.67825,2.210131,1004,0.004242,13.443883,0.126767,0.127627,0.127197,2.083008
23,44712.67825,2.310131,1004,0.004108,13.443845,0.126765,0.127632,0.1271985,2.08301
24,44712.67825,2.410131,1004,0.004534,13.443788,0.126762,0.127633,0.1271975,2.083002
25,44712.67825,2.510131,1004,0.00461,13.443879,0.126769,0.127626,0.1271975,2.082998
26,44712.67825,2.610131,1004,0.004419,13.44382,0.126766,0.127622,0.127194,2.082989
27,44712.67826,2.710131,1004,0.004045,13.443792,0.126767,0.127628,0.1271975,2.083015
28,44712.67826,2.810131,1004,0.004063,13.44378,0.126763,0.127629,0.127196,2.082997
29,44712.67826,2.910131,1004,0.0041,13.443771,0.126753,0.127629,0.127191,2.082997
30,44712.67826,3.010131,1004,0.004418,13.443851,0.126757,0.127633,0.127195,2.082997
31,44712.67826,3.110131,1004,0.004806,13.443875,0.126762,0.127636,0.127199,2.082994
32,44712.67826,3.21013,1004,0.004916,13.443839,0.126766,0.127628,0.127197,2.083002
33,44712.67826,3.31013,1004,0.004488,13.443811,0.12676,0.127628,0.127194,2.083002
34,44712.67826,3.41013,1004,0.004873,13.443838,0.126762,0.127634,0.127198,2.083002
35,44712.67826,3.51013,1004,0.005081,13.443865,0.126762,0.12763,0.127196,2.083002
36,44712.67827,3.61013,1004,0.00511,13.44375,0.126762,0.127628,0.127195,2.082983
37,44712.67827,3.71013,1004,0.005004,13.443807,0.126767,0.127628,0.1271975,2.083015
38,44712.67827,3.81013,1004,0.004814,13.443779,0.126756,0.127626,0.127191,2.083015
39,44712.67827,3.91013,1004,0.004746,13.4437,0.126758,0.127623,0.1271905,2.083006
40,44712.67827,4.01013,1004,0.00463,13.443793,0.12676,0.127631,0.1271955,2.082997
41,44712.67827,4.11013,1004,0.004732,13.443821,0.126765,0.12764,0.1272025,2.082997
42,44712.67827,4.210129,1004,0.004457,13.443891,0.126769,0.12763,0.1271995,2.083
43,44712.67827,4.310129,1004,0.004712,13.443894,0.126768,0.127631,0.1271995,2.08301
44,44712.67827,4.410129,1004,0.00486,13.44381,0.126776,0.127632,0.127204,2.08301
45,44712.67828,4.510129,1004,0.004972,13.443808,0.126783,0.127635,0.127209,2.08301
46,44712.67828,4.610129,1004,0.004812,13.443822,0.126772,0.127633,0.1272025,2.083024
47,44712.67828,4.710129,1004,0.004886,13.443844,0.126769,0.127628,0.1271985,2.083018
48,44712.67828,4.810129,1004,0.004866,13.443879,0.126765,0.127625,0.127195,2.083019
49,44712.67828,4.910129,1004,0.004897,13.443875,0.126766,0.127626,0.127196,2.083019
50,44712.67828,5.010129,1004,0.00471,13.443857,0.126766,0.127629,0.1271975,2.083027
51,44712.67828,5.110129,1004,0.004663,13.44388,0.126771,0.127634,0.1272025,2.083
52,44712.67828,5.210129,1004,0.004773,13.443852,0.126768,0.127627,0.1271975,2.082992
53,44712.67829,5.310128,1004,0.004451,13.443837,0.126765,0.12763,0.1271975,2.082992
54,44712.67829,5.410128,1004,0.004695,13.44388,0.126758,0.127641,0.1271995,2.08299
55,44712.67829,5.510128,1004,0.00489,13.443954,0.126758,0.127646,0.127202,2.08299
56,44712.67829,5.610128,1004,0.004664,13.443812,0.126761,0.127636,0.1271985,2.082989
57,44712.67829,5.710128,1004,0.004812,13.443817,0.126768,0.127631,0.1271995,2.082985
58,44712.67829,5.810128,1004,0.004402,13.443825,0.126769,0.127628,0.1271985,2.083024
59,44712.67829,5.910128,1004,0.004525,13.443781,0.126767,0.127627,0.127197,2.083025
60,44712.67829,6.010128,1004,0.004963,13.44378,0.126769,0.127622,0.1271955,2.083025
61,44712.67829,6.110128,1004,0.005368,13.443874,0.12677,0.127622,0.127196,2.083053
62,44712.6783,6.210128,1004,0.005458,13.443883,0.126763,0.127624,0.1271935,2.083039
63,44712.6783,6.310127,1004,0.00512,13.443884,0.126761,0.127633,0.127197,2.083039
64,44712.6783,6.410127,1004,0.005008,13.443916,0.126746,0.127635,0.1271905,2.083004
65,44712.6783,6.510127,1004,0.004948,13.443905,0.126747,0.127634,0.1271905,2.082978
66,44712.6783,6.610127,1004,0.004698,13.44387,0.126761,0.127632,0.1271965,2.082993
67,44712.6783,6.710127,1004,0.004616,13.443906,0.126753,0.12763,0.1271915,2.082993
68,44712.6783,6.810127,1004,0.004932,13.44382,0.126752,0.12763,0.127191,2.082991
69,44712.6783,6.910127,1004,0.005103,13.443843,0.126749,0.127628,0.1271885,2.082977
70,44712.6783,7.010127,1004,0.004662,13.443749,0.126736,0.127625,0.1271805,2.082989
71,44712.67831,7.110127,1004,0.004182,13.443831,0.126729,0.127626,0.1271775,2.082984
72,44712.67831,7.210127,1004,0.004166,13.443879,0.126745,0.127627,0.127186,2.082984
73,44712.67831,7.310127,1004,0.004617,13.443843,0.126752,0.127629,0.1271905,2.083
74,44712.67831,7.410126,1004,0.004444,13.443898,0.126747,0.127632,0.1271895,2.083017
75,44712.67831,7.510126,1004,0.004616,13.443898,0.126749,0.127626,0.1271875,2.083014
76,44712.67831,7.610126,1004,0.004422,13.443783,0.12675,0.127623,0.1271865,2.083003
77,44712.67831,7.710126,1004,0.004254,13.443895,0.126739,0.127619,0.127179,2.082993
78,44712.67831,7.810126,1004,0.004678,13.443771,0.126749,0.127618,0.1271835,2.082997
79,44712.67832,7.910126,1004,0.00486,13.443824,0.126758,0.127622,0.12719,2.083
80,44712.67832,8.010126,1004,0.004623,13.443781,0.126754,0.127635,0.1271945,2.083018
81,44712.67832,8.110126,1004,0.004282,13.44376,0.126758,0.127633,0.1271955,2.083011
82,44712.67832,8.210126,1004,0.003935,13.443829,0.126757,0.127628,0.1271925,2.083009
83,44712.67832,8.310126,1004,0.003945,13.443782,0.12675,0.127618,0.127184,2.083011
84,44712.67832,8.410125,1004,0.004631,13.443823,0.126753,0.127617,0.127185,2.083016
85,44712.67832,8.510125,1004,0.004891,13.443924,0.12675,0.127623,0.1271865,2.082997
86,44712.67832,8.610125,1004,0.00457,13.443826,0.12675,0.127628,0.127189,2.082997
87,44712.67832,8.710125,1004,0.004444,13.443768,0.126752,0.127625,0.1271885,2.082997
88,44712.67833,8.810125,1004,0.004385,13.443831,0.126795,0.12764,0.1272175,2.082997
89,44712.67833,8.910125,1004,0.004623,13.443777,0.1269,0.127686,0.127293,2.082997
90,44712.67833,9.010125,1004,0.004778,13.44377,0.127034,0.127739,0.1273865,2.082997
91,44712.67833,9.110125,1004,0.005236,13.44379,0.127184,0.127798,0.127491,2.083002
92,44712.67833,9.210125,1004,0.005524,13.443865,0.127324,0.127862,0.127593,2.083014
93,44712.67833,9.310125,1004,0.005958,13.443879,0.127453,0.127927,0.12769,2.083014
94,44712.67833,9.410125,1004,0.006069,13.443852,0.127591,0.127995,0.127793,2.083018
95,44712.67833,9.510124,1004,0.006267,13.443797,0.127734,0.128061,0.1278975,2.082997
96,44712.67833,9.610124,1004,0.006505,13.444094,0.12786,0.128134,0.127997,2.082985
97,44712.67834,9.710124,1004,0.00672,13.444208,0.127988,0.128201,0.1280945,2.082983
98,44712.67834,9.810124,1004,0.007131,13.444212,0.128114,0.128267,0.1281905,2.082979
99,44712.67834,9.910124,1004,0.007235,13.444225,0.128249,0.12833,0.1282895,2.082979
100,44712.67834,10.010124,1004,0.007315,13.444338,0.128381,0.128399,0.12839,2.082943
101,44712.67834,10.110124,1004,0.00757,13.444331,0.128511,0.12847,0.1284905,2.082958
102,44712.67834,10.210124,1004,0.007726,13.444306,0.128635,0.128537,0.128586,2.083002
103,44712.67834,10.310124,1004,0.007879,13.444779,0.12877,0.128603,0.1286865,2.083002
104,44712.67834,10.410124,1004,0.008631,13.44479,0.128896,0.128677,0.1287865,2.082973
105,44712.67835,10.510123,1004,0.008892,13.444776,0.129025,0.12874,0.1288825,2.082972
106,44712.67835,10.610123,1004,0.009059,13.444795,0.129163,0.128807,0.128985,2.082973
107,44712.67835,10.710123,1004,0.009009,13.444743,0.129295,0.128873,0.129084,2.082984
108,44712.67835,10.810123,1004,0.008906,13.445026,0.129426,0.128942,0.129184,2.082984
109,44712.67835,10.910123,1004,0.009294,13.445253,0.129557,0.129012,0.1292845,2.082993
110,44712.67835,11.010123,1004,0.009717,13.445236,0.129686,0.12909,0.129388,2.083
111,44712.67835,11.110123,1004,0.010386,13.445226,0.129808,0.129168,0.129488,2.082999
112,44712.67835,11.210123,1004,0.010432,13.445268,0.129944,0.129242,0.129593,2.082984
113,44712.67835,11.310123,1004,0.010715,13.445619,0.130074,0.129311,0.1296925,2.082984
114,44712.67836,11.410123,1004,0.01091,13.445671,0.130205,0.129382,0.1297935,2.082974
115,44712.67836,11.510123,1004,0.011108,13.445589,0.130333,0.129455,0.129894,2.082954
116,44712.67836,11.610122,1004,0.01115,13.445715,0.130471,0.129525,0.129998,2.082981
117,44712.67836,11.710122,1004,0.011248,13.445915,0.130601,0.129594,0.1300975,2.082981
118,44712.67836,11.810122,1004,0.01128,13.446058,0.130723,0.129666,0.1301945,2.083
119,44712.67836,11.910122,1004,0.011803,13.446069,0.130832,0.129738,0.130285,2.082986
120,44712.67836,12.010122,1004,0.011761,13.446077,0.130958,0.129812,0.130385,2.082986
121,44712.67836,12.110122,1004,0.012112,13.446101,0.131093,0.129889,0.130491,2.082991
122,44712.67837,12.210122,1004,0.012478,13.44657,0.131224,0.129962,0.130593,2.083031
123,44712.67837,12.310122,1004,0.012816,13.446577,0.131355,0.130039,0.130697,2.082998
124,44712.67837,12.410122,1004,0.013012,13.446594,0.131483,0.130108,0.1307955,2.082994
125,44712.67837,12.510122,1004,0.013097,13.446593,0.131596,0.130187,0.1308915,2.082985
126,44712.67837,12.610121,1004,0.013244,13.446811,0.131712,0.130271,0.1309915,2.082985
127,44712.67837,12.710121,1004,0.013462,13.447037,0.131848,0.13035,0.131099,2.082977
128,44712.67837,12.810121,1004,0.013594,13.44698,0.13197,0.130418,0.131194,2.082984
129,44712.67837,12.910121,1004,0.013729,13.447079,0.132044,0.130459,0.1312515,2.082984
130,44712.67837,13.010121,1004,0.014013,13.44705,0.132142,0.130525,0.1313335,2.083022
131,44712.67838,13.110121,1004,0.014358,13.447322,0.132313,0.130625,0.131469,2.083006
132,44712.67838,13.210121,1004,0.014564,13.447401,0.132456,0.130725,0.1315905,2.083006
133,44712.67838,13.310121,1004,0.014682,13.447479,0.132574,0.130806,0.13169,2.082974
134,44712.67838,13.410121,1004,0.014653,13.447458,0.1327,0.130882,0.131791,2.082975
135,44712.67838,13.510121,1004,0.014647,13.447442,0.132821,0.130957,0.131889,2.082975
136,44712.67838,13.610121,1004,0.01512,13.447663,0.132938,0.13104,0.131989,2.083016
137,44712.67838,13.71012,1004,0.015859,13.447737,0.133058,0.131124,0.132091,2.083008
138,44712.67838,13.81012,1004,0.016265,13.447815,0.133184,0.131202,0.132193,2.08299
139,44712.67838,13.91012,1004,0.016167,13.447855,0.133305,0.131278,0.1322915,2.08299
140,44712.67839,14.01012,1004,0.016318,13.447869,0.133422,0.131365,0.1323935,2.08299
141,44712.67839,14.11012,1004,0.01644,13.448321,0.133549,0.131452,0.1325005,2.082994
142,44712.67839,14.21012,1004,0.016663,13.44837,0.133669,0.131525,0.132597,2.082994
143,44712.67839,14.31012,1004,0.016813,13.448345,0.133791,0.131609,0.1327,2.083
144,44712.67839,14.41012,1004,0.017451,13.448339,0.133909,0.131696,0.1328025,2.083014
145,44712.67839,14.51012,1004,0.018183,13.448389,0.13403,0.131778,0.132904,2.083014
146,44712.67839,14.61012,1004,0.018352,13.448718,0.134149,0.131859,0.133004,2.082999
147,44712.67839,14.710119,1004,0.018509,13.448819,0.134265,0.131938,0.1331015,2.082974
148,44712.6784,14.810119,1004,0.018455,13.448833,0.134385,0.132016,0.1332005,2.082994
149,44712.6784,14.910119,1004,0.018453,13.448852,0.134504,0.132094,0.133299,2.082984
150,44712.6784,15.010119,1004,0.018343,13.4488,0.1346,0.132159,0.1333795,2.082959
151,44712.6784,15.110119,1004,0.01856,13.448851,0.134674,0.132202,0.133438,2.082963
152,44712.6784,15.210119,1004,0.018827,13.448926,0.134786,0.132274,0.13353,2.082966
153,44712.6784,15.310119,1004,0.019488,13.449298,0.134938,0.132372,0.133655,2.082966
154,44712.6784,15.410119,1004,0.019944,13.44933,0.135115,0.132487,0.133801,2.082971
155,44712.6784,15.510119,1004,0.020145,13.449277,0.135246,0.132585,0.1339155,2.082992
156,44712.6784,15.610119,1004,0.020155,13.449498,0.135368,0.132665,0.1340165,2.08298
157,44712.67841,15.710119,1004,0.020365,13.449812,0.135481,0.132746,0.1341135,2.082978
158,44712.67841,15.810118,1004,0.020515,13.449726,0.135603,0.132814,0.1342085,2.08296
159,44712.67841,15.910118,1004,0.020738,13.449665,0.13572,0.132903,0.1343115,2.082972
160,44712.67841,16.010118,1004,0.021038,13.449866,0.135835,0.132987,0.134411,2.082972
161,44712.67841,16.110118,1004,0.021158,13.450185,0.135954,0.133064,0.134509,2.082979
162,44712.67841,16.210118,1004,0.021334,13.450212,0.136078,0.133144,0.134611,2.082979
163,44712.67841,16.310118,1004,0.021338,13.45024,0.136175,0.133209,0.134692,2.082955
164,44712.67841,16.410118,1004,0.021445,13.450177,0.136306,0.13328,0.134793,2.082991
165,44712.67841,16.510118,1004,0.02175,13.450289,0.136441,0.133364,0.1349025,2.082993
166,44712.67842,16.610118,1004,0.021732,13.450612,0.136568,0.133447,0.1350075,2.082989
167,44712.67842,16.710118,1004,0.021988,13.450653,0.136693,0.133536,0.1351145,2.082998
168,44712.67842,16.810117,1004,0.022854,13.450679,0.136813,0.133618,0.1352155,2.082998
169,44712.67842,16.910117,1004,0.023054,13.450736,0.13693,0.133706,0.135318,2.083002
170,44712.67842,17.010117,1004,0.023251,13.450831,0.137049,0.133785,0.135417,2.083008
171,44712.67842,17.110117,1004,0.023541,13.451088,0.137132,0.13385,0.135491,2.082993
172,44712.67842,17.210117,1004,0.022865,13.451201,0.137369,0.133852,0.1356105,2.082993
173,44712.67842,17.310117,1004,0.018338,13.451168,0.137721,0.133671,0.135696,2.082986
174,44712.67843,17.410117,1004,0.016397,13.451238,0.137897,0.133721,0.135809,2.082967
175,44712.67843,17.510117,1004,0.016393,13.451241,0.138004,0.133826,0.135915,2.082967
176,44712.67843,17.610117,1004,0.01645,13.451317,0.1381,0.133924,0.136012,2.082967
177,44712.67843,17.710117,1004,0.016458,13.451615,0.138202,0.134029,0.1361155,2.082967
178,44712.67843,17.810117,1004,0.01661,13.451651,0.138308,0.134123,0.1362155,2.082999
179,44712.67843,17.910116,1004,0.016907,13.451626,0.138419,0.134216,0.1363175,2.082986
180,44712.67843,18.010116,1004,0.017002,13.451758,0.138521,0.134309,0.136415,2.082986
181,44712.67843,18.110116,1004,0.017723,13.451988,0.138627,0.134402,0.1365145,2.08298
182,44712.67843,18.210116,1004,0.018107,13.452026,0.138736,0.134496,0.136616,2.08298
183,44712.67844,18.310116,1004,0.018368,13.452091,0.138849,0.134586,0.1367175,2.082947
184,44712.67844,18.410116,1004,0.018427,13.452097,0.138954,0.134678,0.136816,2.082979
185,44712.67844,18.510116,1004,0.018904,13.452437,0.139063,0.134775,0.136919,2.082979
186,44712.67844,18.610116,1004,0.018766,13.452501,0.139123,0.134831,0.136977,2.082969
187,44712.67844,18.710116,1004,0.019418,13.452589,0.139247,0.134927,0.137087,2.082953
188,44712.67844,18.810116,1004,0.019646,13.452554,0.13938,0.135044,0.137212,2.082946
189,44712.67844,18.910115,1004,0.019816,13.452837,0.139496,0.135142,0.137319,2.082955
190,44712.67844,19.010115,1004,0.019915,13.453003,0.139605,0.135233,0.137419,2.082977
191,44712.67844,19.110115,1004,0.020201,13.453026,0.139721,0.135329,0.137525,2.082978
192,44712.67845,19.210115,1004,0.020318,13.453003,0.139827,0.135413,0.13762,2.082978
193,44712.67845,19.310115,1004,0.020643,13.453023,0.139933,0.135507,0.13772,2.082979
194,44712.67845,19.410115,1004,0.020787,13.453352,0.140037,0.135604,0.1378205,2.082978
195,44712.67845,19.510115,1004,0.020962,13.45347,0.14015,0.135696,0.137923,2.082968
196,44712.67845,19.610115,1004,0.021286,13.453579,0.140254,0.135787,0.1380205,2.082985
197,44712.67845,19.710115,1004,0.021626,13.453492,0.140374,0.135882,0.138128,2.08298
198,44712.67845,19.810115,1004,0.021525,13.453492,0.140434,0.135937,0.1381855,2.08298
199,44712.67845,19.910115,1004,0.02169,13.453947,0.140561,0.136035,0.138298,2.082981
200,44712.67846,20.010114,1004,0.022451,13.453998,0.140688,0.136146,0.138417,2.083004
201,44712.67846,20.110114,1004,0.022969,13.453968,0.140808,0.136245,0.1385265,2.082975
202,44712.67846,20.210114,1004,0.022991,13.454257,0.140906,0.136341,0.1386235,2.082975
203,44712.67846,20.310114,1004,0.02303,13.454496,0.141013,0.136428,0.1387205,2.08298
204,44712.67846,20.410114,1004,0.023206,13.454515,0.141125,0.13651,0.1388175,2.08298
205,44712.67846,20.510114,1004,0.023819,13.454475,0.141236,0.1366,0.138918,2.082961
206,44712.67846,20.610114,1004,0.024418,13.454418,0.141347,0.136685,0.139016,2.082966
207,44712.67846,20.710114,1004,0.024436,13.454594,0.141441,0.136764,0.1391025,2.082966
208,44712.67846,20.810114,1004,0.024846,13.454989,0.141535,0.136833,0.139184,2.082928
209,44712.67847,20.910114,1004,0.025205,13.455002,0.141678,0.136942,0.13931,2.082983
210,44712.67847,21.010113,1004,0.025756,13.454969,0.141798,0.137031,0.1394145,2.082997
211,44712.67847,21.110113,1004,0.026205,13.455076,0.141928,0.137113,0.1395205,2.082955
212,44712.67847,21.210113,1004,0.02644,13.455026,0.14204,0.137193,0.1396165,2.082955
213,44712.67847,21.310113,1004,0.026601,13.455436,0.142167,0.137272,0.1397195,2.082934
214,44712.67847,21.410113,1004,0.026762,13.455423,0.142233,0.137323,0.139778,2.082994
215,44712.67847,21.510113,1004,0.026761,13.455382,0.142361,0.137388,0.1398745,2.082983
216,44712.67847,21.610113,1004,0.027277,13.455434,0.142481,0.1375,0.1399905,2.082983
217,44712.67848,21.710113,1004,0.028272,13.455524,0.142696,0.137595,0.1401455,2.08299
218,44712.67848,21.810113,1004,0.028456,13.455818,0.142826,0.137677,0.1402515,2.08299
219,44712.67848,21.910113,1004,0.028587,13.455857,0.142826,0.137762,0.140294,2.083002
220,44712.67848,22.010113,1004,0.028655,13.455732,0.142987,0.137845,0.140416,2.082993
221,44712.67848,22.110112,1004,0.029158,13.455784,0.143133,0.137933,0.140533,2.082993
222,44712.67848,22.210112,1004,0.029932,13.455764,0.143256,0.138013,0.1406345,2.082993
223,44712.67848,22.310112,1004,0.03023,13.456077,0.143347,0.13809,0.1407185,2.082993
224,44712.67848,22.410112,1004,0.030459,13.45627,0.14346,0.138168,0.140814,2.083014
225,44712.67848,22.510112,1004,0.030858,13.456317,0.143584,0.138246,0.140915,2.082984
226,44712.67849,22.610112,1004,0.030835,13.456297,0.143707,0.138319,0.141013,2.082961
227,44712.67849,22.710112,1004,0.030905,13.456502,0.143839,0.138404,0.1411215,2.082987
228,44712.67849,22.810112,1004,0.032023,13.456667,0.143955,0.138482,0.1412185,2.082987
229,44712.67849,22.910112,1004,0.032484,13.45678,0.144061,0.138561,0.141311,2.082975
230,44712.67849,23.010112,1004,0.032267,13.456718,0.144188,0.138639,0.1414135,2.082977
231,44712.67849,23.110111,1004,0.03261,13.45677,0.144298,0.138714,0.141506,2.082977
232,44712.67849,23.210111,1004,0.033061,13.457179,0.144417,0.138792,0.1416045,2.082983
233,44712.67849,23.310111,1004,0.033621,13.45718,0.14454,0.138878,0.141709,2.082983
234,44712.67849,23.410111,1004,0.033964,13.457236,0.144658,0.138966,0.141812,2.082997
235,44712.6785,23.510111,1004,0.034174,13.45721,0.144787,0.139051,0.141919,2.082997
236,44712.6785,23.610111,1004,0.034315,13.457347,0.144902,0.139123,0.1420125,2.082989
237,44712.6785,23.710111,1004,0.035291,13.457675,0.145025,0.139199,0.142112,2.082981
238,44712.6785,23.810111,1004,0.035906,13.457717,0.145137,0.139281,0.142209,2.082981
239,44712.6785,23.910111,1004,0.036277,13.457738,0.145256,0.139369,0.1423125,2.082994
240,44712.6785,24.010111,1004,0.036646,13.457652,0.145376,0.139453,0.1424145,2.082985
241,44712.6785,24.110111,1004,0.037084,13.457892,0.145501,0.139536,0.1425185,2.082984
242,44712.6785,24.21011,1004,0.037342,13.458137,0.145621,0.139619,0.14262,2.083
243,44712.67851,24.31011,1004,0.037567,13.458184,0.145739,0.139693,0.142716,2.083
244,44712.67851,24.41011,1004,0.03802,13.458219,0.145843,0.139767,0.142805,2.082977
245,44712.67851,24.51011,1004,0.038686,13.458223,0.145963,0.139854,0.1429085,2.08299
246,44712.67851,24.61011,1004,0.039125,13.458187,0.146086,0.139936,0.143011,2.08299
247,44712.67851,24.71011,1004,0.03937,13.458542,0.146203,0.140022,0.1431125,2.082994
248,44712.67851,24.81011,1004,0.039787,13.458702,0.14633,0.140104,0.143217,2.082994
249,44712.67851,24.91011,1004,0.040596,13.458904,0.146448,0.140185,0.1433165,2.082997
250,44712.67851,25.01011,1004,0.041106,13.458688,0.146566,0.140267,0.1434165,2.082997
251,44712.67851,25.11011,1004,0.041196,13.458743,0.146687,0.140343,0.143515,2.082969
252,44712.67852,25.210109,1004,0.04118,13.459082,0.146806,0.140423,0.1436145,2.08299
253,44712.67852,25.310109,1004,0.041939,13.45926,0.146924,0.140507,0.1437155,2.083015
254,44712.67852,25.410109,1004,0.042828,13.459253,0.147042,0.14059,0.143816,2.083005
255,44712.67852,25.510109,1004,0.043063,13.459266,0.147163,0.140673,0.143918,2.083005
256,44712.67852,25.610109,1004,0.043451,13.459268,0.147281,0.140758,0.1440195,2.082994
257,44712.67852,25.710109,1004,0.043889,13.45942,0.147389,0.140833,0.144111,2.082994
258,44712.67852,25.810109,1004,0.044345,13.45964,0.147523,0.140916,0.1442195,2.082991
259,44712.67852,25.910109,1004,0.044757,13.459623,0.147636,0.141,0.144318,2.083017
260,44712.67852,26.010109,1004,0.045112,13.459572,0.147738,0.141079,0.1444085,2.083012
261,44712.67853,26.110109,1004,0.045717,13.459532,0.147854,0.141155,0.1445045,2.083012
262,44712.67853,26.210109,1004,0.0462,13.459626,0.147971,0.141232,0.1446015,2.082993
263,44712.67853,26.310108,1004,0.046493,13.459727,0.148097,0.141303,0.1447,2.082993
264,44712.67853,26.410108,1004,0.046613,13.460037,0.148225,0.141382,0.1448035,2.082984
265,44712.67853,26.510108,1004,0.046857,13.460065,0.148341,0.141462,0.1449015,2.082999
266,44712.67853,26.610108,1004,0.047482,13.460032,0.148455,0.141544,0.1449995,2.082999
267,44712.67853,26.710108,1004,0.048155,13.460033,0.148581,0.141626,0.1451035,2.082972
268,44712.67853,26.810108,1004,0.048425,13.460055,0.1487,0.14171,0.145205,2.082972
269,44712.67854,26.910108,1004,0.049044,13.460182,0.148819,0.141795,0.145307,2.082993
270,44712.67854,27.010108,1004,0.049336,13.460472,0.148924,0.141881,0.1454025,2.082993
271,44712.67854,27.110108,1004,0.049935,13.460534,0.149047,0.141963,0.145505,2.082994
272,44712.67854,27.210108,1004,0.050427,13.460511,0.149178,0.142037,0.1456075,2.08299
273,44712.67854,27.310107,1004,0.050987,13.460595,0.149305,0.142115,0.14571,2.08299
274,44712.67854,27.410107,1004,0.051444,13.460959,0.149421,0.142198,0.1458095,2.08299
275,44712.67854,27.510107,1004,0.051799,13.46101,0.149545,0.142278,0.1459115,2.08299
276,44712.67854,27.610107,1004,0.052148,13.461033,0.149669,0.142361,0.146015,2.082977
277,44712.67854,27.710107,1004,0.052598,13.461027,0.149796,0.142449,0.1461225,2.083014
278,44712.67855,27.810107,1004,0.053451,13.460969,0.14991,0.142524,0.146217,2.083006
279,44712.67855,27.910107,1004,0.05393,13.461382,0.150023,0.142604,0.1463135,2.083006
280,44712.67855,28.010107,1004,0.054233,13.461497,0.150146,0.142693,0.1464195,2.083006
281,44712.67855,28.110107,1004,0.054515,13.461431,0.150268,0.142769,0.1465185,2.08299
282,44712.67855,28.210107,1004,0.055167,13.461497,0.15039,0.142842,0.146616,2.083023
283,44712.67855,28.310107,1004,0.055359,13.461839,0.150501,0.142918,0.1467095,2.082996
284,44712.67855,28.410106,1004,0.05547,13.46185,0.150602,0.142992,0.146797,2.082996
285,44712.67855,28.510106,1004,0.055643,13.461807,0.150715,0.14307,0.1468925,2.083
286,44712.67855,28.610106,1004,0.056348,13.461863,0.150833,0.143148,0.1469905,2.083
287,44712.67856,28.710106,1004,0.057114,13.462236,0.150975,0.143238,0.1471065,2.083
288,44712.67856,28.810106,1004,0.057697,13.462405,0.151097,0.143323,0.14721,2.082993
289,44712.67856,28.910106,1004,0.058346,13.462238,0.151224,0.143401,0.1473125,2.083012
290,44712.67856,29.010106,1004,0.058678,13.462357,0.151344,0.143479,0.1474115,2.08299
291,44712.67856,29.110106,1004,0.059057,13.46238,0.151464,0.143557,0.1475105,2.08299
292,44712.67856,29.210106,1004,0.059383,13.462756,0.15158,0.143637,0.1476085,2.083
293,44712.67856,29.310106,1004,0.059829,13.462907,0.151696,0.143722,0.147709,2.083
294,44712.67856,29.410105,1004,0.06088,13.462895,0.151811,0.143802,0.1478065,2.082994
295,44712.67857,29.510105,1004,0.061207,13.462889,0.151939,0.143875,0.147907,2.082994
296,44712.67857,29.610105,1004,0.061532,13.462926,0.152062,0.143952,0.148007,2.082996
297,44712.67857,29.710105,1004,0.06178,13.463108,0.152183,0.144037,0.14811,2.082996
298,44712.67857,29.810105,1004,0.062565,13.463375,0.152303,0.144123,0.148213,2.082978
299,44712.67857,29.910105,1004,0.063097,13.463355,0.152424,0.144207,0.1483155,2.082969
