Index,Date,Time,Counter,Load 50 kN_Filtered,Posn,LVDT1,LVDT2,Avg_LVDT,Avg_displacement
24,44712.67019,2.378513,1003,0.005141,13.567104,0.252205,0.249131,0.250668,2.082996
25,44712.67019,2.478513,1003,0.004815,13.567147,0.252199,0.249137,0.250668,2.083027
26,44712.67019,2.578512,1003,0.004986,13.567207,0.252196,0.249131,0.2506635,2.083027
27,44712.67019,2.678512,1003,0.004781,13.567091,0.252198,0.249126,0.250662,2.083009
28,44712.67019,2.778512,1003,0.004999,13.567205,0.252201,0.249127,0.250664,2.083009
29,44712.67019,2.878512,1003,0.004822,13.567042,0.252202,0.249128,0.250665,2.083033
30,44712.67019,2.978512,1003,0.004942,13.567058,0.252193,0.24913,0.2506615,2.083033
31,44712.6702,3.078512,1003,0.00503,13.567137,0.252197,0.249131,0.250664,2.083042
32,44712.6702,3.178512,1003,0.004995,13.567052,0.252209,0.249123,0.250666,2.083042
33,44712.6702,3.278512,1003,0.004953,13.567108,0.252215,0.249121,0.250668,2.083014
34,44712.6702,3.378512,1003,0.004956,13.56714,0.252224,0.249124,0.250674,2.083036
35,44712.6702,3.478512,1003,0.004972,13.567178,0.252245,0.249134,0.2506895,2.083036
36,44712.6702,3.578511,1003,0.004672,13.567007,0.252237,0.24913,0.2506835,2.083018
37,44712.6702,3.678511,1003,0.00444,13.567135,0.252224,0.249131,0.2506775,2.083018
38,44712.6702,3.778511,1003,0.004673,13.567075,0.25222,0.249129,0.2506745,2.083046
39,44712.67021,3.878511,1003,0.004731,13.567056,0.252218,0.249125,0.2506715,2.083014
40,44712.67021,3.978511,1003,0.004992,13.567084,0.252223,0.249125,0.250674,2.083014
41,44712.67021,4.078511,1003,0.004859,13.56712,0.252222,0.249125,0.2506735,2.083058
42,44712.67021,4.178511,1003,0.004656,13.567097,0.252216,0.249123,0.2506695,2.083025
43,44712.67021,4.278511,1003,0.004789,13.567106,0.252215,0.249119,0.250667,2.083025
44,44712.67021,4.378511,1003,0.004834,13.567109,0.252221,0.249117,0.250669,2.083052
45,44712.67021,4.478511,1003,0.004929,13.567088,0.252227,0.249122,0.2506745,2.083052
46,44712.67021,4.578511,1003,0.004892,13.567174,0.252219,0.24913,0.2506745,2.083045
47,44712.67021,4.67851,1003,0.004825,13.567091,0.25222,0.249121,0.2506705,2.083045
48,44712.67022,4.77851,1003,0.005082,13.567027,0.252222,0.249117,0.2506695,2.083033
49,44712.67022,4.87851,1003,0.005322,13.56704,0.252223,0.249117,0.25067,2.083054
50,44712.67022,4.97851,1003,0.004859,13.567122,0.252221,0.249112,0.2506665,2.083054
51,44712.67022,5.07851,1003,0.004994,13.56711,0.252222,0.249109,0.2506655,2.083042
52,44712.67022,5.17851,1003,0.005043,13.567176,0.252224,0.249116,0.25067,2.083036
53,44712.67022,5.27851,1003,0.005666,13.567206,0.252228,0.249128,0.250678,2.083036
54,44712.67022,5.37851,1003,0.005811,13.567179,0.252226,0.249121,0.2506735,2.083036
55,44712.67022,5.47851,1003,0.00517,13.56712,0.252222,0.249122,0.250672,2.083037
56,44712.67023,5.57851,1003,0.005312,13.567117,0.252242,0.249131,0.2506865,2.083037
57,44712.67023,5.678509,1003,0.005184,13.567209,0.252237,0.249125,0.250681,2.08305
58,44712.67023,5.778509,1003,0.004891,13.567099,0.252231,0.24912,0.2506755,2.08305
59,44712.67023,5.878509,1003,0.005015,13.567015,0.252251,0.249127,0.250689,2.083031
60,44712.67023,5.978509,1003,0.004987,13.567175,0.252269,0.24914,0.2507045,2.083031
61,44712.67023,6.078509,1003,0.005149,13.567083,0.25231,0.249166,0.250738,2.083031
62,44712.67023,6.178509,1003,0.005592,13.567154,0.252383,0.249197,0.25079,2.083027
63,44712.67023,6.278509,1003,0.005601,13.567063,0.252441,0.249227,0.250834,2.083027
64,44712.67023,6.378509,1003,0.005758,13.567164,0.2525,0.249262,0.250881,2.083043
65,44712.67024,6.478509,1003,0.005859,13.567201,0.252566,0.249297,0.2509315,2.083012
66,44712.67024,6.578509,1003,0.005759,13.567237,0.252633,0.249331,0.250982,2.083012
67,44712.67024,6.678509,1003,0.005726,13.567034,0.252698,0.249372,0.251035,2.08307
68,44712.67024,6.778508,1003,0.005808,13.567233,0.25276,0.249415,0.2510875,2.08307
69,44712.67024,6.878508,1003,0.005777,13.567285,0.252827,0.24945,0.2511385,2.083054
70,44712.67024,6.978508,1003,0.005706,13.567408,0.252883,0.249486,0.2511845,2.083054
71,44712.67024,7.078508,1003,0.005703,13.567529,0.252948,0.249524,0.251236,2.08304
72,44712.67024,7.178508,1003,0.006017,13.56744,0.253014,0.249563,0.2512885,2.083025
73,44712.67024,7.278508,1003,0.006217,13.567496,0.253084,0.249604,0.251344,2.083025
74,44712.67025,7.378508,1003,0.006564,13.5676,0.253142,0.249646,0.251394,2.08304
75,44712.67025,7.478508,1003,0.007239,13.567623,0.253207,0.249686,0.2514465,2.08304
76,44712.67025,7.578508,1003,0.007197,13.567617,0.253274,0.249719,0.2514965,2.083045
77,44712.67025,7.678508,1003,0.00722,13.567698,0.253333,0.24976,0.2515465,2.082998
78,44712.67025,7.778507,1003,0.007246,13.567599,0.25339,0.249796,0.251593,2.082998
79,44712.67025,7.878507,1003,0.007218,13.567616,0.253449,0.249833,0.251641,2.083009
80,44712.67025,7.978507,1003,0.007578,13.567651,0.253511,0.249869,0.25169,2.083027
81,44712.67025,8.078507,1003,0.007406,13.567634,0.253569,0.249906,0.2517375,2.083027
82,44712.67026,8.178507,1003,0.007475,13.567692,0.253633,0.249942,0.2517875,2.08303
83,44712.67026,8.278507,1003,0.007542,13.567635,0.253695,0.249983,0.251839,2.08303
84,44712.67026,8.378507,1003,0.007536,13.567603,0.253756,0.250022,0.251889,2.08303
85,44712.67026,8.478507,1003,0.007619,13.567696,0.253831,0.250065,0.251948,2.08303
86,44712.67026,8.578507,1003,0.007563,13.567603,0.25389,0.250103,0.2519965,2.083046
87,44712.67026,8.678507,1003,0.007904,13.567671,0.253946,0.250144,0.252045,2.083037
88,44712.67026,8.778507,1003,0.008469,13.567679,0.254006,0.25019,0.252098,2.083037
89,44712.67026,8.878506,1003,0.008621,13.567732,0.254065,0.250232,0.2521485,2.083042
90,44712.67026,8.978506,1003,0.008188,13.567683,0.254127,0.250267,0.252197,2.083022
91,44712.67027,9.078506,1003,0.008123,13.567699,0.254187,0.250299,0.252243,2.083022
92,44712.67027,9.178506,1003,0.008632,13.56762,0.254251,0.250333,0.252292,2.083023
93,44712.67027,9.278506,1003,0.008977,13.56758,0.254309,0.250373,0.252341,2.083023
94,44712.67027,9.378506,1003,0.009177,13.567576,0.254369,0.250413,0.252391,2.083024
95,44712.67027,9.478506,1003,0.009325,13.567617,0.254424,0.250456,0.25244,2.083015
96,44712.67027,9.578506,1003,0.009522,13.567711,0.254491,0.2505,0.2524955,2.083
97,44712.67027,9.678506,1003,0.009272,13.567731,0.254557,0.25053,0.2525435,2.083034
98,44712.67027,9.778506,1003,0.009438,13.567877,0.254616,0.250576,0.252596,2.083034
99,44712.67027,9.878505,1003,0.009636,13.567953,0.254673,0.250622,0.2526475,2.083021
100,44712.67028,9.978505,1003,0.009576,13.568018,0.254725,0.250666,0.2526955,2.083036
101,44712.67028,10.078505,1003,0.009516,13.567957,0.254787,0.250703,0.252745,2.083036
102,44712.67028,10.178505,1003,0.009471,13.567971,0.254838,0.250749,0.2527935,2.083028
103,44712.67028,10.278505,1003,0.009516,13.567998,0.254891,0.250792,0.2528415,2.083028
104,44712.67028,10.378505,1003,0.009583,13.567968,0.254953,0.250829,0.252891,2.083043
105,44712.67028,10.478505,1003,0.009494,13.568095,0.255018,0.250875,0.2529465,2.083034
106,44712.67028,10.578505,1003,0.010067,13.568063,0.255075,0.250914,0.2529945,2.083022
107,44712.67028,10.678505,1003,0.010079,13.568093,0.255123,0.250954,0.2530385,2.083021
108,44712.67029,10.778505,1003,0.010244,13.568093,0.255178,0.250992,0.253085,2.083021
109,44712.67029,10.878505,1003,0.010284,13.567988,0.255232,0.251036,0.253134,2.083017
110,44712.67029,10.978504,1003,0.010206,13.568139,0.255294,0.25107,0.253182,2.083015
111,44712.67029,11.078504,1003,0.010373,13.568446,0.255356,0.251111,0.2532335,2.083002
112,44712.67029,11.178504,1003,0.010618,13.568446,0.255405,0.251154,0.2532795,2.083031
113,44712.67029,11.278504,1003,0.01108,13.568528,0.255464,0.251204,0.253334,2.08299
114,44712.67029,11.378504,1003,0.011452,13.568515,0.255527,0.251246,0.2533865,2.08299
115,44712.67029,11.478504,1003,0.011571,13.568464,0.255591,0.251289,0.25344,2.082997
116,44712.67029,11.578504,1003,0.011379,13.568568,0.255653,0.251335,0.253494,2.083016
117,44712.6703,11.678504,1003,0.01166,13.568499,0.255715,0.251375,0.253545,2.083027
118,44712.6703,11.778504,1003,0.011584,13.568513,0.255775,0.251413,0.253594,2.083027
119,44712.6703,11.878504,1003,0.011486,13.568529,0.255831,0.251455,0.253643,2.083012
120,44712.6703,11.978503,1003,0.01157,13.568674,0.255891,0.251494,0.2536925,2.083012
121,44712.6703,12.078503,1003,0.011588,13.568901,0.255948,0.25153,0.253739,2.083023
122,44712.6703,12.178503,1003,0.011757,13.56893,0.256004,0.25158,0.253792,2.083039
123,44712.6703,12.278503,1003,0.011895,13.568884,0.256064,0.251627,0.2538455,2.083039
124,44712.6703,12.378503,1003,0.011726,13.568987,0.256121,0.251671,0.253896,2.083039
125,44712.6703,12.478503,1003,0.011926,13.568972,0.256185,0.251715,0.25395,2.08305
126,44712.67031,12.578503,1003,0.012081,13.568932,0.256243,0.251758,0.2540005,2.08305
127,44712.67031,12.678503,1003,0.012064,13.568885,0.256295,0.251803,0.254049,2.083046
128,44712.67031,12.778503,1003,0.012605,13.568922,0.256348,0.251846,0.254097,2.083041
129,44712.67031,12.878503,1003,0.01287,13.56902,0.256408,0.251885,0.2541465,2.083
130,44712.67031,12.978503,1003,0.013043,13.568973,0.25647,0.251926,0.254198,2.083039
131,44712.67031,13.078502,1003,0.012877,13.569039,0.256522,0.251967,0.2542445,2.083039
132,44712.67031,13.178502,1003,0.013197,13.569197,0.25658,0.252009,0.2542945,2.083021
133,44712.67031,13.278502,1003,0.013216,13.56933,0.256629,0.252053,0.254341,2.083003
134,44712.67032,13.378502,1003,0.013127,13.569412,0.256691,0.252095,0.254393,2.082993
135,44712.67032,13.478502,1003,0.013098,13.569438,0.256749,0.252138,0.2544435,2.083027
136,44712.67032,13.578502,1003,0.013624,13.569472,0.256812,0.252179,0.2544955,2.083027
137,44712.67032,13.678502,1003,0.013597,13.569437,0.256877,0.252223,0.25455,2.082997
138,44712.67032,13.778502,1003,0.013505,13.569532,0.256935,0.25227,0.2546025,2.082997
139,44712.67032,13.878502,1003,0.013661,13.569457,0.25699,0.252317,0.2546535,2.083014
140,44712.67032,13.978502,1003,0.013808,13.56962,0.257041,0.252361,0.254701,2.083017
141,44712.67032,14.078501,1003,0.01379,13.569555,0.257092,0.252402,0.254747,2.083017
142,44712.67032,14.178501,1003,0.013901,13.569873,0.257147,0.252445,0.254796,2.083017
143,44712.67033,14.278501,1003,0.013758,13.56996,0.257209,0.252495,0.254852,2.083017
144,44712.67033,14.378501,1003,0.013683,13.569976,0.257259,0.252541,0.2549,2.082998
145,44712.67033,14.478501,1003,0.013868,13.569897,0.257316,0.25258,0.254948,2.083033
146,44712.67033,14.578501,1003,0.014133,13.569984,0.257375,0.252623,0.254999,2.083033
147,44712.67033,14.678501,1003,0.014044,13.570003,0.257428,0.252666,0.255047,2.083035
148,44712.67033,14.778501,1003,0.014545,13.56996,0.257483,0.252713,0.255098,2.083035
149,44712.67033,14.878501,1003,0.014559,13.569912,0.257538,0.252756,0.255147,2.08305
150,44712.67033,14.978501,1003,0.01475,13.569919,0.257593,0.252795,0.255194,2.083046
151,44712.67033,15.078501,1003,0.014929,13.569994,0.25765,0.252833,0.2552415,2.083046
152,44712.67034,15.1785,1003,0.014654,13.570311,0.257708,0.252876,0.255292,2.082998
153,44712.67034,15.2785,1003,0.014768,13.570485,0.257771,0.252923,0.255347,2.082998
154,44712.67034,15.3785,1003,0.01475,13.570522,0.257823,0.252973,0.255398,2.083025
155,44712.67034,15.4785,1003,0.014764,13.570331,0.257877,0.253011,0.255444,2.08301
156,44712.67034,15.5785,1003,0.015019,13.570437,0.257939,0.253056,0.2554975,2.08301
157,44712.67034,15.6785,1003,0.015179,13.570439,0.258003,0.253102,0.2555525,2.083017
158,44712.67034,15.7785,1003,0.015215,13.570481,0.258061,0.253146,0.2556035,2.083017
159,44712.67034,15.8785,1003,0.015402,13.570515,0.258119,0.253191,0.255655,2.083003
160,44712.67035,15.9785,1003,0.016112,13.570715,0.258181,0.253233,0.255707,2.083037
161,44712.67035,16.0785,1003,0.015945,13.570884,0.258243,0.253271,0.255757,2.083037
162,44712.67035,16.178499,1003,0.015983,13.57095,0.258294,0.253309,0.2558015,2.083016
163,44712.67035,16.278499,1003,0.016079,13.570836,0.25835,0.253353,0.2558515,2.083005
164,44712.67035,16.378499,1003,0.015977,13.570865,0.258406,0.253402,0.255904,2.08298
165,44712.67035,16.478499,1003,0.015933,13.570926,0.258465,0.25345,0.2559575,2.083036
166,44712.67035,16.578499,1003,0.016319,13.570916,0.258517,0.253502,0.2560095,2.083036
167,44712.67035,16.678499,1003,0.016598,13.570966,0.258567,0.253541,0.256054,2.083027
168,44712.67035,16.778499,1003,0.016627,13.570851,0.25862,0.253585,0.2561025,2.083022
169,44712.67036,16.878499,1003,0.016381,13.570948,0.258685,0.253632,0.2561585,2.083022
170,44712.67036,16.978499,1003,0.01638,13.57121,0.258742,0.253662,0.256202,2.083025
171,44712.67036,17.078499,1003,0.016547,13.571447,0.258797,0.253701,0.256249,2.083025
172,44712.67036,17.178499,1003,0.016509,13.571475,0.25885,0.253744,0.256297,2.08303
173,44712.67036,17.278498,1003,0.01663,13.57141,0.25891,0.253788,0.256349,2.083041
174,44712.67036,17.378498,1003,0.016605,13.571456,0.258968,0.253832,0.2564,2.083061
175,44712.67036,17.478498,1003,0.016433,13.571423,0.259019,0.253879,0.256449,2.083049
176,44712.67036,17.578498,1003,0.016561,13.571481,0.259077,0.253926,0.2565015,2.083049
177,44712.67037,17.678498,1003,0.017048,13.571466,0.259137,0.253976,0.2565565,2.083065
178,44712.67037,17.778498,1003,0.01763,13.571658,0.259191,0.254019,0.256605,2.083065
179,44712.67037,17.878498,1003,0.017638,13.571803,0.259252,0.254057,0.2566545,2.083059
180,44712.67037,17.978498,1003,0.017539,13.571834,0.259306,0.254103,0.2567045,2.083041
181,44712.67037,18.078498,1003,0.017746,13.571897,0.259365,0.254144,0.2567545,2.083041
182,44712.67037,18.178498,1003,0.017965,13.571833,0.25942,0.25419,0.256805,2.08307
183,44712.67037,18.278497,1003,0.017894,13.571864,0.259472,0.254232,0.256852,2.083034
184,44712.67037,18.378497,1003,0.018151,13.571802,0.259525,0.254273,0.256899,2.083029
185,44712.67037,18.478497,1003,0.018256,13.571849,0.259579,0.254316,0.2569475,2.083029
186,44712.67038,18.578497,1003,0.018111,13.571995,0.259635,0.254356,0.2569955,2.083029
187,44712.67038,18.678497,1003,0.018313,13.572151,0.2597,0.254398,0.257049,2.082996
188,44712.67038,18.778497,1003,0.018397,13.572228,0.259762,0.254444,0.257103,2.083025
189,44712.67038,18.878497,1003,0.018418,13.57241,0.259822,0.254487,0.2571545,2.083036
190,44712.67038,18.978497,1003,0.01884,13.572297,0.25988,0.254532,0.257206,2.083019
191,44712.67038,19.078497,1003,0.018685,13.572267,0.259935,0.254582,0.2572585,2.083019
192,44712.67038,19.178497,1003,0.018563,13.572224,0.25998,0.254627,0.2573035,2.083015
193,44712.67038,19.278497,1003,0.018478,13.572219,0.260035,0.254672,0.2573535,2.082999
194,44712.67038,19.378496,1003,0.018819,13.572257,0.260094,0.254714,0.257404,2.082999
195,44712.67039,19.478496,1003,0.018792,13.572352,0.260149,0.254757,0.257453,2.082984
196,44712.67039,19.578496,1003,0.019248,13.572526,0.2602,0.254799,0.2574995,2.082996
197,44712.67039,19.678496,1003,0.019719,13.572716,0.260236,0.254836,0.257536,2.083011
198,44712.67039,19.778496,1003,0.020017,13.572753,0.260316,0.254887,0.2576015,2.083029
199,44712.67039,19.878496,1003,0.020138,13.572729,0.26038,0.254924,0.257652,2.083029
200,44712.67039,19.978496,1003,0.020204,13.572765,0.260433,0.25497,0.2577015,2.083
201,44712.67039,20.078496,1003,0.020314,13.57283,0.260493,0.25501,0.2577515,2.083003
202,44712.67039,20.178496,1003,0.020269,13.572745,0.260549,0.255054,0.2578015,2.083003
203,44712.6704,20.278496,1003,0.020372,13.572713,0.260601,0.255096,0.2578485,2.083003
204,44712.6704,20.378495,1003,0.020133,13.572845,0.260648,0.25514,0.257894,2.083002
205,44712.6704,20.478495,1003,0.020475,13.573084,0.260703,0.255183,0.257943,2.083011
206,44712.6704,20.578495,1003,0.020781,13.573305,0.260757,0.255228,0.2579925,2.083011
207,44712.6704,20.678495,1003,0.020584,13.573183,0.260825,0.255271,0.258048,2.083004
208,44712.6704,20.778495,1003,0.020638,13.573311,0.26089,0.255317,0.2581035,2.083033
209,44712.6704,20.878495,1003,0.02084,13.573366,0.260941,0.25537,0.2581555,2.083033
210,44712.6704,20.978495,1003,0.021274,13.573265,0.260991,0.255409,0.2582,2.083018
211,44712.6704,21.078495,1003,0.021224,13.57336,0.261047,0.255458,0.2582525,2.083018
212,44712.67041,21.178495,1003,0.021379,13.573579,0.261099,0.255507,0.258303,2.082999
213,44712.67041,21.278495,1003,0.021481,13.573711,0.26115,0.255553,0.2583515,2.083012
214,44712.67041,21.378495,1003,0.021564,13.573735,0.261201,0.255594,0.2583975,2.083012
215,44712.67041,21.478494,1003,0.02116,13.573747,0.261246,0.255637,0.2584415,2.083036
216,44712.67041,21.578494,1003,0.021274,13.573763,0.261297,0.255683,0.25849,2.083018
217,44712.67041,21.678494,1003,0.021588,13.573701,0.261349,0.255733,0.258541,2.083018
218,44712.67041,21.778494,1003,0.022117,13.57379,0.261405,0.255779,0.258592,2.083009
219,44712.67041,21.878494,1003,0.022115,13.573789,0.261466,0.255818,0.258642,2.083009
220,44712.67041,21.978494,1003,0.022017,13.57394,0.261526,0.255857,0.2586915,2.083058
221,44712.67042,22.078494,1003,0.022202,13.574205,0.261574,0.255909,0.2587415,2.083058
222,44712.67042,22.178494,1003,0.022102,13.574191,0.261629,0.255952,0.2587905,2.08306
223,44712.67042,22.278494,1003,0.0222,13.574176,0.261686,0.255998,0.258842,2.083033
224,44712.67042,22.378494,1003,0.022718,13.574198,0.261737,0.256047,0.258892,2.083036
225,44712.67042,22.478493,1003,0.022764,13.574144,0.261792,0.256089,0.2589405,2.083036
226,44712.67042,22.578493,1003,0.022322,13.574225,0.261848,0.25613,0.258989,2.083039
227,44712.67042,22.678493,1003,0.022723,13.57421,0.261903,0.256178,0.2590405,2.083059
228,44712.67042,22.778493,1003,0.023098,13.574204,0.261957,0.256224,0.2590905,2.083005
229,44712.67043,22.878493,1003,0.023158,13.574267,0.262021,0.256268,0.2591445,2.083005
230,44712.67043,22.978493,1003,0.023245,13.574527,0.262078,0.256314,0.259196,2.08304
231,44712.67043,23.078493,1003,0.023222,13.574761,0.26213,0.256363,0.2592465,2.08304
232,44712.67043,23.178493,1003,0.023091,13.574713,0.262186,0.256412,0.259299,2.083048
233,44712.67043,23.278493,1003,0.023133,13.574701,0.262242,0.256457,0.2593495,2.083034
234,44712.67043,23.378493,1003,0.023127,13.57468,0.262296,0.256497,0.2593965,2.083034
235,44712.67043,23.478492,1003,0.023234,13.574674,0.262351,0.256539,0.259445,2.083064
236,44712.67043,23.578492,1003,0.023402,13.574656,0.262412,0.25658,0.259496,2.08305
237,44712.67043,23.678492,1003,0.023975,13.574595,0.262475,0.256622,0.2595485,2.083048
238,44712.67044,23.778492,1003,0.024149,13.574622,0.262524,0.256673,0.2595985,2.083048
239,44712.67044,23.878492,1003,0.024438,13.574824,0.262573,0.256718,0.2596455,2.083035
240,44712.67044,23.978492,1003,0.024395,13.575154,0.26263,0.256763,0.2596965,2.083031
241,44712.67044,24.078492,1003,0.024592,13.575151,0.262686,0.256812,0.259749,2.083029
242,44712.67044,24.178492,1003,0.024892,13.575231,0.262747,0.25685,0.2597985,2.083029
243,44712.67044,24.278492,1003,0.024747,13.57512,0.2628,0.256889,0.2598445,2.083005
244,44712.67044,24.378492,1003,0.024977,13.575145,0.262851,0.256932,0.2598915,2.083014
245,44712.67044,24.478492,1003,0.024974,13.575153,0.262913,0.256982,0.2599475,2.083014
246,44712.67044,24.578491,1003,0.025021,13.575199,0.262975,0.257027,0.260001,2.083014
247,44712.67045,24.678491,1003,0.02506,13.575331,0.263023,0.257068,0.2600455,2.083014
248,44712.67045,24.778491,1003,0.025186,13.575565,0.263079,0.25711,0.2600945,2.083021
249,44712.67045,24.878491,1003,0.025308,13.575691,0.263139,0.257155,0.260147,2.083021
250,44712.67045,24.978491,1003,0.02536,13.575668,0.263199,0.257197,0.260198,2.083062
251,44712.67045,25.078491,1003,0.025367,13.575575,0.263251,0.257248,0.2602495,2.083061
252,44712.67045,25.178491,1003,0.02593,13.575661,0.263301,0.257293,0.260297,2.083031
253,44712.67045,25.278491,1003,0.026101,13.575562,0.263357,0.25734,0.2603485,2.083025
254,44712.67045,25.378491,1003,0.02614,13.575769,0.263407,0.257379,0.260393,2.083025
255,44712.67046,25.478491,1003,0.026332,13.5759,0.263457,0.257429,0.260443,2.083024
256,44712.67046,25.57849,1003,0.026576,13.57596,0.263508,0.257469,0.2604885,2.083019
257,44712.67046,25.67849,1003,0.026841,13.575952,0.263563,0.257515,0.260539,2.083008
258,44712.67046,25.77849,1003,0.026839,13.576018,0.263618,0.25756,0.260589,2.083024
259,44712.67046,25.87849,1003,0.026723,13.575964,0.263682,0.257604,0.260643,2.083017
260,44712.67046,25.97849,1003,0.026746,13.575966,0.263735,0.25765,0.2606925,2.083015
261,44712.67046,26.07849,1003,0.027051,13.575934,0.263788,0.257704,0.260746,2.082999
262,44712.67046,26.17849,1003,0.02725,13.575953,0.263841,0.257748,0.2607945,2.082999
263,44712.67046,26.27849,1003,0.027274,13.576012,0.263895,0.257785,0.26084,2.082999
264,44712.67047,26.37849,1003,0.027418,13.576239,0.263948,0.257833,0.2608905,2.082999
265,44712.67047,26.47849,1003,0.02765,13.576291,0.264006,0.257881,0.2609435,2.083031
266,44712.67047,26.57849,1003,0.027618,13.576338,0.264065,0.257917,0.260991,2.083027
267,44712.67047,26.678489,1003,0.027808,13.576364,0.264126,0.257964,0.261045,2.082989
268,44712.67047,26.778489,1003,0.027983,13.576438,0.264182,0.258013,0.2610975,2.08301
269,44712.67047,26.878489,1003,0.028132,13.57638,0.264237,0.258062,0.2611495,2.083016
270,44712.67047,26.978489,1003,0.028567,13.576377,0.264294,0.258108,0.261201,2.083048
271,44712.67047,27.078489,1003,0.028727,13.576392,0.264346,0.258153,0.2612495,2.083036
272,44712.67048,27.178489,1003,0.028822,13.576422,0.264406,0.258198,0.261302,2.083036
273,44712.67048,27.278489,1003,0.028597,13.576569,0.264462,0.258243,0.2613525,2.083023
274,44712.67048,27.378489,1003,0.028567,13.576813,0.264512,0.258282,0.261397,2.083023
275,44712.67048,27.478489,1003,0.029065,13.576905,0.264564,0.258327,0.2614455,2.082979
276,44712.67048,27.578489,1003,0.029052,13.576853,0.264617,0.258376,0.2614965,2.082998
277,44712.67048,27.678488,1003,0.02921,13.576894,0.264678,0.258421,0.2615495,2.08301
278,44712.67048,27.778488,1003,0.029347,13.576928,0.264733,0.258473,0.261603,2.083023
279,44712.67048,27.878488,1003,0.029684,13.576815,0.264782,0.258516,0.261649,2.083018
280,44712.67048,27.978488,1003,0.029924,13.57694,0.264844,0.258558,0.261701,2.083018
281,44712.67049,28.078488,1003,0.030216,13.577156,0.264905,0.258603,0.261754,2.083018
282,44712.67049,28.178488,1003,0.030472,13.577325,0.264959,0.258651,0.261805,2.083031
283,44712.67049,28.278488,1003,0.03033,13.57736,0.265002,0.258687,0.2618445,2.083031
284,44712.67049,28.378488,1003,0.03049,13.577298,0.265059,0.258734,0.2618965,2.083031
285,44712.67049,28.478488,1003,0.030421,13.577302,0.26512,0.258784,0.261952,2.08301
286,44712.67049,28.578488,1003,0.03043,13.577314,0.265167,0.258834,0.2620005,2.083048
287,44712.67049,28.678488,1003,0.030499,13.577336,0.265223,0.258881,0.262052,2.083035
288,44712.67049,28.778487,1003,0.030638,13.577347,0.265277,0.258928,0.2621025,2.083035
289,44712.67049,28.878487,1003,0.030963,13.577597,0.265334,0.258973,0.2621535,2.083022
290,44712.6705,28.978487,1003,0.031114,13.577782,0.265396,0.259013,0.2622045,2.082999
291,44712.6705,29.078487,1003,0.03141,13.577747,0.265447,0.259054,0.2622505,2.083019
292,44712.6705,29.178487,1003,0.031195,13.57777,0.265491,0.2591,0.2622955,2.083017
293,44712.6705,29.278487,1003,0.031449,13.577817,0.265533,0.259146,0.2623395,2.082996
294,44712.6705,29.378487,1003,0.031952,13.577741,0.265585,0.259195,0.26239,2.082997
295,44712.6705,29.478487,1003,0.032076,13.577725,0.265635,0.259244,0.2624395,2.083
296,44712.6705,29.578487,1003,0.032143,13.577781,0.265691,0.259289,0.26249,2.083025
297,44712.6705,29.678487,1003,0.031739,13.577949,0.265745,0.259328,0.2625365,2.083025
