Index,Date-Time,Time,Counter,Load 50 kN_Filtered,Posn_Filtered,LVDT1_Filtered,LVDT2_Filtered,Avg_LVDT,Avg_displacement_Filtered
76,25/04/2022,7.615788,997,-0.000355,15.25813,0.186348,0.188634,0.187491,2.083047
77,25/04/2022,7.715787,997,-0.000261,15.258158,0.186408,0.188652,0.18753,2.083047
78,25/04/2022,7.815787,997,-0.000536,15.258124,0.186795,0.188717,0.187756,2.083047
79,25/04/2022,7.915787,997,-0.000658,15.258173,0.186252,0.188622,0.187437,2.083064
80,25/04/2022,8.015787,997,-0.000385,15.2581,0.186719,0.188704,0.1877115,2.083054
81,25/04/2022,8.115787,997,-0.000618,15.258163,0.186999,0.188765,0.187882,2.083054
82,25/04/2022,8.215787,997,-0.000707,15.258264,0.186305,0.188644,0.1874745,2.083054
83,25/04/2022,8.315787,997,-0.00071,15.258233,0.186152,0.188612,0.187382,2.083054
84,25/04/2022,8.415787,997,-0.000376,15.258145,0.186638,0.188694,0.187666,2.083035
85,25/04/2022,8.515787,997,-0.000564,15.258087,0.186358,0.188643,0.1875005,2.083035
86,25/04/2022,8.615787,997,-0.00055,15.258124,0.186235,0.188624,0.1874295,2.083079
87,25/04/2022,8.715786,997,-0.000815,15.258116,0.186522,0.18867,0.187596,2.08306
88,25/04/2022,8.815786,997,-0.000565,15.258175,0.186292,0.188633,0.1874625,2.08306
89,25/04/2022,8.915786,997,-0.000149,15.258189,0.186435,0.188651,0.187543,2.08307
90,25/04/2022,9.015786,997,-0.000164,15.25816,0.186413,0.188638,0.1875255,2.083031
91,25/04/2022,9.115786,997,-0.000553,15.258107,0.186379,0.18864,0.1875095,2.083031
92,25/04/2022,9.215786,997,-0.000095,15.258235,0.186659,0.188694,0.1876765,2.083062
93,25/04/2022,9.315786,997,0.000324,15.258102,0.18668,0.188696,0.187688,2.083053
94,25/04/2022,9.415786,997,-0.000105,15.258252,0.18646,0.188664,0.187562,2.083037
95,25/04/2022,9.515786,997,-0.000069,15.258157,0.187054,0.18879,0.187922,2.083002
96,25/04/2022,9.615786,997,0.000015,15.258179,0.187134,0.18886,0.187997,2.083008
97,25/04/2022,9.715786,997,0.000209,15.258148,0.18674,0.188808,0.187774,2.083008
98,25/04/2022,9.815785,997,0.000539,15.258119,0.186939,0.188848,0.1878935,2.083008
99,25/04/2022,9.915785,997,0.00027,15.258233,0.18703,0.188867,0.1879485,2.083025
100,25/04/2022,10.015785,997,0.000345,15.258226,0.187194,0.188894,0.188044,2.083025
101,25/04/2022,10.115785,997,0.000302,15.258227,0.186619,0.188795,0.187707,2.083046
102,25/04/2022,10.215785,997,0.000049,15.258191,0.186541,0.18878,0.1876605,2.083048
103,25/04/2022,10.315785,997,-0.000262,15.25817,0.186866,0.188829,0.1878475,2.083054
104,25/04/2022,10.415785,997,-0.000095,15.258167,0.186385,0.188739,0.187562,2.083056
105,25/04/2022,10.515785,997,-0.000225,15.258192,0.186536,0.188765,0.1876505,2.083016
106,25/04/2022,10.615785,997,0.00006,15.258097,0.187102,0.188869,0.1879855,2.083039
107,25/04/2022,10.715785,997,0.000162,15.258116,0.186812,0.188823,0.1878175,2.083039
108,25/04/2022,10.815784,997,-0.000218,15.258027,0.186564,0.188784,0.187674,2.083016
109,25/04/2022,10.915784,997,-0.00034,15.258056,0.186357,0.188748,0.1875525,2.083016
110,25/04/2022,11.015784,997,0.000289,15.258155,0.186452,0.188762,0.187607,2.083061
111,25/04/2022,11.115784,997,-0.00008,15.25812,0.18651,0.188763,0.1876365,2.083039
112,25/04/2022,11.215784,997,-0.000247,15.258121,0.186279,0.188723,0.187501,2.083039
113,25/04/2022,11.315784,997,-0.000502,15.258226,0.186426,0.188755,0.1875905,2.083033
114,25/04/2022,11.415784,997,-0.000486,15.258239,0.186529,0.188766,0.1876475,2.083039
115,25/04/2022,11.515784,997,-0.000217,15.258239,0.186598,0.188779,0.1876885,2.083061
116,25/04/2022,11.615784,997,0.000295,15.258304,0.1866,0.188778,0.187689,2.083041
117,25/04/2022,11.715784,997,-0.000191,15.258171,0.186587,0.18878,0.1876835,2.083028
118,25/04/2022,11.815784,997,0.000176,15.258212,0.186879,0.188835,0.187857,2.083037
119,25/04/2022,11.915783,997,-0.000199,15.25813,0.186643,0.188801,0.187722,2.083037
120,25/04/2022,12.015783,997,-0.000525,15.258237,0.186705,0.188814,0.1877595,2.083024
121,25/04/2022,12.115783,997,-0.00017,15.258225,0.187064,0.188872,0.187968,2.083017
122,25/04/2022,12.215783,997,-0.000045,15.258122,0.187313,0.18892,0.1881165,2.083017
123,25/04/2022,12.315783,997,-0.00002,15.258097,0.186997,0.188867,0.187932,2.083058
124,25/04/2022,12.415783,997,0.000483,15.258254,0.186728,0.188823,0.1877755,2.083041
125,25/04/2022,12.515783,997,0.000306,15.258182,0.187255,0.188905,0.18808,2.083041
126,25/04/2022,12.615783,997,-0.000195,15.258217,0.186914,0.188845,0.1878795,2.083028
127,25/04/2022,12.715783,997,-0.000235,15.258248,0.186348,0.188752,0.18755,2.083028
128,25/04/2022,12.815783,997,-0.000215,15.258224,0.186301,0.18874,0.1875205,2.083043
129,25/04/2022,12.915782,997,0.00013,15.258158,0.186699,0.188799,0.187749,2.083023
130,25/04/2022,13.015782,997,-0.000032,15.258108,0.187161,0.188886,0.1880235,2.083023
131,25/04/2022,13.115782,997,-0.000297,15.258166,0.187015,0.188861,0.187938,2.083054
132,25/04/2022,13.215782,997,-0.000663,15.258205,0.186499,0.188772,0.1876355,2.083081
133,25/04/2022,13.315782,997,-0.000406,15.258198,0.186656,0.188797,0.1877265,2.083054
134,25/04/2022,13.415782,997,-0.000193,15.258216,0.186626,0.18879,0.187708,2.083053
135,25/04/2022,13.515782,997,-0.000068,15.258247,0.186997,0.188852,0.1879245,2.083053
136,25/04/2022,13.615782,997,-0.000374,15.258236,0.186828,0.188831,0.1878295,2.083045
137,25/04/2022,13.715782,997,-0.000184,15.258259,0.186527,0.188783,0.187655,2.083002
138,25/04/2022,13.815782,997,0.000219,15.258178,0.186624,0.188792,0.187708,2.083014
139,25/04/2022,13.915781,997,0.0006,15.258223,0.186414,0.188766,0.18759,2.083022
140,25/04/2022,14.015781,997,0.000462,15.258197,0.186577,0.188792,0.1876845,2.083027
141,25/04/2022,14.115781,997,0.000177,15.258182,0.186729,0.188807,0.187768,2.083027
142,25/04/2022,14.215781,997,0.000354,15.258275,0.186462,0.188766,0.187614,2.083058
143,25/04/2022,14.315781,997,0.000491,15.258215,0.186689,0.188803,0.187746,2.083023
144,25/04/2022,14.415781,997,0.000308,15.258172,0.18674,0.18882,0.18778,2.08303
145,25/04/2022,14.515781,997,-0.00045,15.258214,0.186423,0.188768,0.1875955,2.083064
146,25/04/2022,14.615781,997,-0.000356,15.258134,0.186561,0.188785,0.187673,2.083034
147,25/04/2022,14.715781,997,-0.000225,15.25822,0.187124,0.188887,0.1880055,2.083034
148,25/04/2022,14.815781,997,-0.000556,15.258192,0.187032,0.188872,0.187952,2.083065
149,25/04/2022,14.915781,997,-0.000528,15.258146,0.186422,0.188776,0.187599,2.083052
150,25/04/2022,15.01578,997,-0.000485,15.258084,0.18662,0.188803,0.1877115,2.083027
151,25/04/2022,15.11578,997,-0.000617,15.25821,0.186788,0.188822,0.187805,2.083058
152,25/04/2022,15.21578,997,-0.000348,15.258126,0.186758,0.188824,0.187791,2.083065
153,25/04/2022,15.31578,997,-0.000768,15.258183,0.186688,0.18881,0.187749,2.083081
154,25/04/2022,15.41578,997,-0.000453,15.25818,0.18627,0.188745,0.1875075,2.083081
155,25/04/2022,15.51578,997,-0.000586,15.258215,0.186785,0.188836,0.1878105,2.083102
156,25/04/2022,15.61578,997,-0.000191,15.25824,0.187131,0.188895,0.188013,2.083064
157,25/04/2022,15.71578,997,-0.000113,15.258173,0.187011,0.188878,0.1879445,2.083064
158,25/04/2022,15.81578,997,-0.000194,15.258108,0.186842,0.188847,0.1878445,2.083043
159,25/04/2022,15.91578,997,-0.000391,15.258098,0.186466,0.18878,0.187623,2.083058
160,25/04/2022,16.015779,997,-0.000724,15.258074,0.186787,0.188828,0.1878075,2.083065
161,25/04/2022,16.115779,997,-0.000656,15.258088,0.186733,0.188822,0.1877775,2.083065
162,25/04/2022,16.215779,997,-0.000569,15.258113,0.186336,0.188758,0.187547,2.083076
163,25/04/2022,16.315779,997,0.000065,15.258151,0.186795,0.188837,0.187816,2.083062
164,25/04/2022,16.415779,997,-0.000204,15.258019,0.18723,0.18891,0.18807,2.083053
165,25/04/2022,16.515779,997,-0.000281,15.258223,0.186924,0.188854,0.187889,2.083053
166,25/04/2022,16.615779,997,-0.000224,15.258251,0.186797,0.188833,0.187815,2.083049
167,25/04/2022,16.715779,997,-0.000313,15.258138,0.18708,0.188878,0.187979,2.083033
168,25/04/2022,16.815779,997,-0.000567,15.258199,0.186505,0.188785,0.187645,2.083056
169,25/04/2022,16.915779,997,-0.000504,15.258172,0.186245,0.188733,0.187489,2.083056
170,25/04/2022,17.015779,997,-0.000184,15.258199,0.186396,0.188743,0.1875695,2.083066
171,25/04/2022,17.115778,997,-0.000166,15.258112,0.186234,0.188721,0.1874775,2.083066
172,25/04/2022,17.215778,997,0.000191,15.25821,0.186149,0.1887,0.1874245,2.083058
173,25/04/2022,17.315778,997,0.000149,15.258163,0.186092,0.188693,0.1873925,2.083047
174,25/04/2022,17.415778,997,0.000204,15.258266,0.186105,0.188697,0.187401,2.083058
175,25/04/2022,17.515778,997,0.00018,15.258207,0.186182,0.188703,0.1874425,2.083091
176,25/04/2022,17.615778,997,-0.000026,15.258268,0.186193,0.188707,0.18745,2.08308
177,25/04/2022,17.715778,997,-0.000206,15.258295,0.18616,0.188708,0.187434,2.083061
178,25/04/2022,17.815778,997,-0.000107,15.258149,0.186175,0.188711,0.187443,2.08308
179,25/04/2022,17.915778,997,-0.000409,15.258116,0.186199,0.188712,0.1874555,2.08307
180,25/04/2022,18.015778,997,-0.000547,15.258218,0.186141,0.188706,0.1874235,2.083036
181,25/04/2022,18.115777,997,-0.000541,15.258219,0.186073,0.188696,0.1873845,2.08308
182,25/04/2022,18.215777,997,-0.000152,15.258218,0.18606,0.188695,0.1873775,2.083052
183,25/04/2022,18.315777,997,-0.000431,15.258112,0.186076,0.188691,0.1873835,2.083052
184,25/04/2022,18.415777,997,-0.000391,15.258141,0.186102,0.188696,0.187399,2.083064
185,25/04/2022,18.515777,997,-0.000314,15.258179,0.186142,0.188705,0.1874235,2.083064
186,25/04/2022,18.615777,997,-0.000209,15.258157,0.18611,0.188704,0.187407,2.083058
187,25/04/2022,18.715777,997,0.000014,15.258102,0.186065,0.1887,0.1873825,2.083068
188,25/04/2022,18.815777,997,-0.000451,15.258125,0.186053,0.188695,0.187374,2.083089
189,25/04/2022,18.915777,997,-0.000414,15.258052,0.186083,0.188705,0.187394,2.08303
190,25/04/2022,19.015777,997,-0.000836,15.25803,0.186165,0.188712,0.1874385,2.083027
191,25/04/2022,19.115777,997,-0.000885,15.25804,0.186132,0.188701,0.1874165,2.083096
192,25/04/2022,19.215776,997,-0.00026,15.258141,0.186086,0.188696,0.187391,2.083066
193,25/04/2022,19.315776,997,-0.000394,15.25827,0.186115,0.188703,0.187409,2.083037
194,25/04/2022,19.415776,997,-0.000317,15.258253,0.186094,0.188702,0.187398,2.083037
195,25/04/2022,19.515776,997,0.000077,15.258294,0.186122,0.188712,0.187417,2.083037
196,25/04/2022,19.615776,997,-0.000205,15.258279,0.186205,0.188718,0.1874615,2.08305
197,25/04/2022,19.715776,997,-0.000184,15.258178,0.186169,0.188711,0.18744,2.08305
198,25/04/2022,19.815776,997,-0.000227,15.258248,0.18611,0.1887,0.187405,2.083056
199,25/04/2022,19.915776,997,-0.000165,15.258162,0.186124,0.1887,0.187412,2.083056
200,25/04/2022,20.015776,997,-0.000194,15.25822,0.18614,0.188701,0.1874205,2.08304
201,25/04/2022,20.115776,997,0.000077,15.258236,0.186194,0.188707,0.1874505,2.08304
202,25/04/2022,20.215775,997,0.000211,15.258216,0.186217,0.188716,0.1874665,2.08304
203,25/04/2022,20.315775,997,0.000128,15.258233,0.186125,0.188705,0.187415,2.083029
204,25/04/2022,20.415775,997,-0.000121,15.258224,0.186071,0.188695,0.187383,2.083053
205,25/04/2022,20.515775,997,0.000016,15.258179,0.18614,0.188705,0.1874225,2.083053
206,25/04/2022,20.615775,997,-0.000146,15.25823,0.186168,0.188705,0.1874365,2.083024
207,25/04/2022,20.715775,997,-0.000275,15.258178,0.186138,0.1887,0.187419,2.083041
208,25/04/2022,20.815775,997,-0.00016,15.258179,0.186129,0.188699,0.187414,2.083065
209,25/04/2022,20.915775,997,-0.000315,15.258177,0.18609,0.188697,0.1873935,2.083054
210,25/04/2022,21.015775,997,-0.000083,15.258166,0.186083,0.188698,0.1873905,2.083054
211,25/04/2022,21.115775,997,-0.000055,15.258148,0.186123,0.188705,0.187414,2.083024
212,25/04/2022,21.215775,997,-0.00007,15.258302,0.186109,0.188697,0.187403,2.083024
213,25/04/2022,21.315774,997,0.000121,15.258222,0.186089,0.188688,0.1873885,2.083009
214,25/04/2022,21.415774,997,0.000033,15.258231,0.186065,0.188689,0.187377,2.083021
215,25/04/2022,21.515774,997,-0.000009,15.258272,0.186049,0.188692,0.1873705,2.083021
216,25/04/2022,21.615774,997,0.000154,15.258244,0.186053,0.188699,0.187376,2.083021
217,25/04/2022,21.715774,997,0.000407,15.258189,0.186062,0.1887,0.187381,2.083021
218,25/04/2022,21.815774,997,0.000511,15.258209,0.186122,0.188701,0.1874115,2.083014
219,25/04/2022,21.915774,997,0.000177,15.258194,0.18616,0.188695,0.1874275,2.083016
220,25/04/2022,22.015774,997,0.000177,15.258146,0.186196,0.188707,0.1874515,2.083045
221,25/04/2022,22.115774,997,0.000222,15.258182,0.186126,0.188699,0.1874125,2.083045
222,25/04/2022,22.215774,997,0.000268,15.258136,0.186141,0.1887,0.1874205,2.083056
223,25/04/2022,22.315773,997,0.00003,15.258141,0.186113,0.188691,0.187402,2.083056
224,25/04/2022,22.415773,997,-0.00024,15.258219,0.186092,0.188691,0.1873915,2.083024
225,25/04/2022,22.515773,997,0.00009,15.258278,0.186056,0.188692,0.187374,2.083024
226,25/04/2022,22.615773,997,0.000105,15.258263,0.186072,0.188696,0.187384,2.083024
227,25/04/2022,22.715773,997,0.000282,15.258257,0.186128,0.188705,0.1874165,2.083011
228,25/04/2022,22.815773,997,0.00017,15.258181,0.186093,0.188703,0.187398,2.083011
229,25/04/2022,22.915773,997,0.000261,15.258193,0.186105,0.188706,0.1874055,2.083037
230,25/04/2022,23.015773,997,0.00047,15.258201,0.186206,0.188713,0.1874595,2.083023
231,25/04/2022,23.115773,997,0.000486,15.258197,0.186197,0.188712,0.1874545,2.083023
232,25/04/2022,23.215773,997,0.000496,15.258102,0.186128,0.18871,0.187419,2.083017
233,25/04/2022,23.315773,997,0.000387,15.258136,0.186079,0.188708,0.1873935,2.083017
234,25/04/2022,23.415772,997,0.000097,15.258177,0.186097,0.1887,0.1873985,2.083004
235,25/04/2022,23.515772,997,-0.000052,15.258113,0.186106,0.188704,0.187405,2.083004
236,25/04/2022,23.615772,997,-0.000216,15.258101,0.186112,0.188708,0.18741,2.082998
237,25/04/2022,23.715772,997,-0.000341,15.258141,0.186094,0.188701,0.1873975,2.083022
238,25/04/2022,23.815772,997,-0.000318,15.258117,0.186127,0.188705,0.187416,2.083022
239,25/04/2022,23.915772,997,-0.000219,15.258177,0.18612,0.1887,0.18741,2.083008
240,25/04/2022,24.015772,997,0.000076,15.258191,0.186096,0.188699,0.1873975,2.082985
241,25/04/2022,24.115772,997,0.000154,15.258156,0.186085,0.188697,0.187391,2.083024
242,25/04/2022,24.215772,997,0.000072,15.258169,0.186089,0.188695,0.187392,2.083019
243,25/04/2022,24.315772,997,-0.000409,15.258166,0.186095,0.188692,0.1873935,2.083009
244,25/04/2022,24.415771,997,-0.000758,15.25815,0.186089,0.188687,0.187388,2.083012
245,25/04/2022,24.515771,997,-0.000576,15.258216,0.186177,0.1887,0.1874385,2.083036
246,25/04/2022,24.615771,997,-0.000224,15.258216,0.186195,0.188708,0.1874515,2.083049
247,25/04/2022,24.715771,997,-0.000239,15.258341,0.186124,0.188696,0.18741,2.083049
248,25/04/2022,24.815771,997,-0.000424,15.258138,0.186091,0.188692,0.1873915,2.083019
249,25/04/2022,24.915771,997,-0.000516,15.258206,0.186121,0.188691,0.187406,2.083015
250,25/04/2022,25.015771,997,-0.000495,15.258211,0.186143,0.188693,0.187418,2.082994
251,25/04/2022,25.115771,997,0.000094,15.258062,0.186163,0.188702,0.1874325,2.082994
252,25/04/2022,25.215771,997,0.000262,15.258247,0.186194,0.188704,0.187449,2.083039
253,25/04/2022,25.315771,997,0.000023,15.258192,0.186201,0.188708,0.1874545,2.083068
254,25/04/2022,25.415771,997,-0.000318,15.25816,0.186131,0.188697,0.187414,2.08303
255,25/04/2022,25.51577,997,-0.000218,15.258229,0.186093,0.188689,0.187391,2.08303
256,25/04/2022,25.61577,997,-0.000552,15.258222,0.186092,0.188691,0.1873915,2.083041
257,25/04/2022,25.71577,997,-0.00083,15.25813,0.186145,0.188699,0.187422,2.083053
258,25/04/2022,25.81577,997,0.000001,15.2581,0.186153,0.188701,0.187427,2.083053
259,25/04/2022,25.91577,997,-0.000007,15.258137,0.186179,0.188704,0.1874415,2.083033
260,25/04/2022,26.01577,997,-0.000253,15.258217,0.18618,0.188703,0.1874415,2.083052
261,25/04/2022,26.11577,997,0.000126,15.258152,0.186114,0.188696,0.187405,2.083052
262,25/04/2022,26.21577,997,-0.000143,15.258126,0.186071,0.188694,0.1873825,2.08308
263,25/04/2022,26.31577,997,-0.000429,15.258084,0.186083,0.18869,0.1873865,2.08308
264,25/04/2022,26.41577,997,-0.000595,15.258165,0.186088,0.188687,0.1873875,2.083033
265,25/04/2022,26.515769,997,-0.00059,15.258234,0.18616,0.1887,0.18743,2.083033
266,25/04/2022,26.615769,997,-0.000505,15.258217,0.186289,0.188721,0.187505,2.083033
267,25/04/2022,26.715769,997,-0.000299,15.258219,0.186323,0.188734,0.1875285,2.08307
268,25/04/2022,26.815769,997,-0.000322,15.258193,0.186384,0.188743,0.1875635,2.083046
269,25/04/2022,26.915769,997,-0.00026,15.258151,0.186517,0.188753,0.187635,2.083045
270,25/04/2022,27.015769,997,0.000157,15.258306,0.186646,0.188778,0.187712,2.083052
271,25/04/2022,27.115769,997,-0.000145,15.258194,0.186767,0.188798,0.1877825,2.083052
272,25/04/2022,27.215769,997,-0.000383,15.258191,0.186855,0.188814,0.1878345,2.083052
273,25/04/2022,27.315769,997,-0.000527,15.258253,0.186903,0.188817,0.18786,2.083059
274,25/04/2022,27.415769,997,-0.000472,15.258243,0.186931,0.188829,0.18788,2.083058
275,25/04/2022,27.515769,997,-0.000481,15.258173,0.186991,0.188844,0.1879175,2.083058
276,25/04/2022,27.615768,997,-0.000077,15.258216,0.187125,0.18886,0.1879925,2.083029
277,25/04/2022,27.715768,997,-0.000099,15.258148,0.187201,0.188878,0.1880395,2.083029
278,25/04/2022,27.815768,997,-0.000207,15.2582,0.187303,0.188901,0.188102,2.083047
279,25/04/2022,27.915768,997,-0.000291,15.258161,0.187437,0.188935,0.188186,2.083068
280,25/04/2022,28.015768,997,0.000081,15.258197,0.187507,0.188956,0.1882315,2.083046
281,25/04/2022,28.115768,997,0.000105,15.258199,0.187503,0.188956,0.1882295,2.08304
282,25/04/2022,28.215768,997,-0.000097,15.258018,0.187561,0.188958,0.1882595,2.083033
283,25/04/2022,28.315768,997,-0.000221,15.258102,0.187623,0.188982,0.1883025,2.083035
284,25/04/2022,28.415768,997,-0.000198,15.258171,0.187698,0.189082,0.18839,2.083039
285,25/04/2022,28.515768,997,-0.000511,15.25807,0.187694,0.189138,0.188416,2.083039
286,25/04/2022,28.615767,997,-0.000675,15.258169,0.187741,0.189169,0.188455,2.083045
287,25/04/2022,28.715767,997,-0.000083,15.258222,0.187842,0.189241,0.1885415,2.083045
288,25/04/2022,28.815767,997,0.000234,15.258203,0.187909,0.189342,0.1886255,2.083034
289,25/04/2022,28.915767,997,0.00017,15.258251,0.187947,0.189403,0.188675,2.083028
290,25/04/2022,29.015767,997,-0.000042,15.258234,0.187965,0.189436,0.1887005,2.083028
291,25/04/2022,29.115767,997,-0.000328,15.258202,0.18797,0.189465,0.1887175,2.083028
292,25/04/2022,29.215767,997,0.000033,15.258191,0.18802,0.189491,0.1887555,2.083035
